Applicant_ID,Name,Gender,Age,Experience_Years,Degree,Skills,Languages_Known,Applied_Role,Location,Salary_Expected,Certifications,Certifications_Count,Current_Employment_Status,Notice_Period_Days,Interview_Score,Work_Auth_Status,Previous_Company,Last_Company_Rating,Job_Type,Remote_Preference,Industry,GitHub_Profile,LinkedIn_Profile,Projects_Completed,Training_Completed,Employment_Gap_Years,Relocation_Ready,Freelance_Experience,Application_Status
959,John,Male,34,27,B.Tech,"Power BI, SQL","English, French",BI Developer,Chicago,210495,No,5,Employed,30,,No,None,3,Part-time,No,Healthcare,Yes,No,7,No,4,No,No,Pending
582,Mike,Female,34,6,Ph.D,"Power BI, SQL","English, French",BI Developer,San Francisco,80406,Yes,4,Employed,60,4,No,,4,Part-time,Yes,E-commerce,Yes,No,10,Yes,3,No,Yes,Rejected
934,John,Male,34,24,MBA,"Excel, SQL, Python","English, French",Data Analyst,San Francisco,,Yes,3,Unemployed,45,7,Yes,Startup Inc.,3,Contract,No,E-commerce,Yes,Yes,6,Yes,0,No,No,Rejected
776,Sam,Male,34,8,Ph.D,"Python, Machine Learning","English, French",ML Engineer,Austin,109656,No,5,Employed,15,1,Yes,Tesla,1,Full-time,Yes,Finance,Yes,Yes,14,Yes,3,No,Yes,Pending
919,Mike,Female,34,29,Ph.D,,"English, Spanish",Database Admin,New York,252053,No,4,Employed,15,1,No,None,5,Full-time,Yes,E-commerce,Yes,No,11,No,0,Yes,Yes,Pending
77,David,Non-Binary,34,4,B.Tech,"Python, Machine Learning","Excel, Power BI",ML Engineer,Chicago,57728,No,3,Employed,45,6,Yes,Amazon,5,Full-time,Yes,IT,Yes,No,0,Yes,5,No,No,Selected
680,Sophia,Male,34,24,M.Sc,"Python, SQL, Statistics","English, French",Data Scientist,New York,162168,Yes,2,Employed,15,4,Yes,Amazon,4,Full-time,Yes,Retail,No,Yes,9,No,3,Yes,Yes,Selected
832,John,Non-Binary,34,10,B.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Seattle,125610,No,2,Unemployed,90,3,Yes,Microsoft,2,Part-time,Yes,Education,No,Yes,11,Yes,5,No,Yes,Selected
121,Olivia,Male,34,4,,"SQL, Database Management","Java, C++",Database Admin,Chicago,63912,Yes,4,Unemployed,90,5,Yes,None,2,Contract,No,E-commerce,No,No,8,Yes,4,Yes,No,Rejected
759,Sophia,Non-Binary,34,15,Ph.D,"Power BI, SQL","SQL, R",BI Developer,New York,144840,Yes,2,Employed,60,9,No,Tesla,4,Contract,Yes,E-commerce,No,Yes,5,No,3,No,Yes,Pending
133,Lisa,Non-Binary,34,34,,"Python, Machine Learning","English, French",ML Engineer,San Francisco,238114,No,4,Unemployed,60,10,Yes,IBM,4,Full-time,Yes,IT,Yes,No,1,Yes,3,No,Yes,Selected
699,Olivia,Female,34,11,Ph.D,"Python, Machine Learning","Python, SQL",ML Engineer,San Francisco,88179,Yes,0,Employed,30,10,Yes,,3,Contract,Yes,Finance,No,Yes,2,No,4,Yes,No,Pending
693,Sam,Non-Binary,34,11,,"SQL, Database Management","English, Spanish",Database Admin,Chicago,116119,No,3,Unemployed,60,10,No,Microsoft,2,Part-time,No,Retail,No,No,6,No,0,Yes,No,Rejected
3,Amy,Female,34,1,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,New York,37209,No,4,Unemployed,90,3,No,Tesla,5,Full-time,Yes,E-commerce,No,No,2,Yes,4,Yes,Yes,Pending
680,Sophia,Male,34,14,Ph.D,"Power BI, SQL","SQL, R",BI Developer,Seattle,167368,Yes,3,Unemployed,60,,Yes,Microsoft,4,Part-time,Yes,Healthcare,Yes,No,12,No,1,No,Yes,Pending
365,Sam,Non-Binary,35,6,B.Tech,"Excel, SQL, Python","SQL, R",Data Analyst,San Francisco,,No,0,Unemployed,15,10,Yes,IBM,5,Part-time,Yes,Healthcare,Yes,No,2,No,3,No,Yes,Selected
385,John,Female,35,7,B.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Austin,68962,Yes,3,Unemployed,30,5,Yes,Amazon,5,Part-time,No,Healthcare,No,Yes,4,Yes,1,No,Yes,Pending
586,Lisa,Non-Binary,35,19,Ph.D,,"English, Spanish",Data Analyst,Seattle,152987,Yes,4,Unemployed,30,9,Yes,,2,Part-time,Yes,Education,No,Yes,2,Yes,4,Yes,Yes,Pending
239,Lisa,Female,35,0,MBA,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,30000,No,2,Unemployed,90,10,No,Amazon,5,Part-time,No,Education,No,No,2,Yes,5,Yes,Yes,Pending
721,Sam,Non-Binary,35,6,,"Python, SQL, Statistics","English, Spanish",Data Scientist,Chicago,82722,No,3,Unemployed,60,4,No,None,3,Full-time,No,Retail,Yes,Yes,10,No,4,Yes,Yes,Selected
511,Olivia,Male,35,2,B.Tech,"Python, SQL, Statistics","Java, C++",Data Scientist,Seattle,47730,No,3,Unemployed,15,1,No,Google,3,Part-time,Yes,E-commerce,No,No,4,Yes,2,No,No,Selected
718,David,Female,35,15,M.Sc,"Python, Machine Learning","English, French",ML Engineer,San Francisco,153900,No,5,Unemployed,60,10,Yes,None,2,Full-time,No,E-commerce,No,Yes,13,Yes,1,No,Yes,Pending
426,Olivia,Female,35,29,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,Austin,277863,Yes,5,Unemployed,45,5,Yes,Amazon,3,Contract,No,E-commerce,Yes,No,4,Yes,2,Yes,Yes,Selected
572,Robert,Non-Binary,35,21,Ph.D,"SQL, Database Management","Python, SQL",Database Admin,Austin,,Yes,0,Employed,60,1,No,Startup Inc.,4,Part-time,Yes,Education,No,Yes,11,Yes,1,No,No,Selected
260,John,Female,35,13,MBA,"SQL, Database Management","Excel, Power BI",Database Admin,San Francisco,,Yes,1,Unemployed,90,6,Yes,Google,2,Part-time,Yes,Retail,No,Yes,8,No,5,No,Yes,Pending
338,Sophia,Female,35,8,M.Sc,,"Excel, Power BI",Data Analyst,Chicago,78096,No,2,Employed,60,,No,,5,Contract,Yes,E-commerce,No,Yes,0,Yes,2,No,Yes,Selected
228,Olivia,Female,35,0,MBA,"Excel, SQL, Python","Java, C++",Data Analyst,Austin,,Yes,4,Unemployed,30,10,No,None,4,Full-time,Yes,IT,No,Yes,13,Yes,2,Yes,No,Pending
424,Robert,Male,35,25,Ph.D,,"Excel, Power BI",Data Scientist,San Francisco,269250,Yes,0,Employed,15,7,No,Google,2,Part-time,No,Finance,No,No,0,Yes,1,Yes,Yes,Pending
202,Emma,Male,35,0,M.Sc,"Excel, SQL, Python","Java, C++",Data Analyst,Chicago,30000,No,4,Employed,90,1,No,Google,5,Contract,No,Healthcare,No,No,10,Yes,4,Yes,No,Rejected
503,Sam,Non-Binary,35,33,B.Sc,"Python, Machine Learning","English, French",ML Engineer,San Francisco,351288,No,4,Employed,45,10,No,None,5,Contract,Yes,Healthcare,No,Yes,13,Yes,0,No,No,Rejected
29,David,Non-Binary,35,28,B.Tech,"Python, Machine Learning","Java, C++",ML Engineer,Austin,289196,No,3,Unemployed,15,4,No,None,5,Part-time,Yes,IT,No,Yes,8,No,4,Yes,No,Selected
403,Robert,Non-Binary,35,9,Ph.D,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,92838,Yes,0,Unemployed,15,9,No,Google,5,Full-time,Yes,E-commerce,Yes,Yes,4,Yes,0,Yes,No,Pending
198,Olivia,Non-Binary,35,37,,"Power BI, SQL","English, Spanish",BI Developer,Austin,297436,No,0,Unemployed,30,1,Yes,Microsoft,5,Full-time,No,Retail,No,Yes,3,Yes,1,No,No,Pending
71,John,Female,35,37,,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,393340,Yes,5,Unemployed,30,9,No,,2,Part-time,Yes,Retail,No,No,1,No,3,No,No,Rejected
393,Sam,Female,35,25,B.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,166700,Yes,2,Employed,30,8,No,IBM,3,Contract,No,Education,No,Yes,11,Yes,4,No,No,Selected
393,Sam,Female,35,14,MBA,"Python, SQL, Statistics","English, Spanish",Data Scientist,New York,157624,Yes,1,Unemployed,90,,Yes,Amazon,5,Part-time,No,E-commerce,Yes,Yes,8,No,2,No,Yes,Rejected
292,Sam,Female,36,0,MBA,"Python, Machine Learning","English, Spanish",ML Engineer,Chicago,30000,Yes,4,Unemployed,60,6,No,None,4,Full-time,No,Retail,No,Yes,5,No,4,Yes,No,Pending
706,Sophia,Non-Binary,36,14,B.Sc,"Power BI, SQL","English, Spanish",BI Developer,New York,115946,Yes,2,Unemployed,15,7,Yes,Google,2,Contract,No,E-commerce,Yes,Yes,14,No,1,No,No,Pending
608,Emma,Female,36,18,MBA,"Power BI, SQL","English, Spanish",BI Developer,New York,145848,No,5,Unemployed,60,4,No,IBM,1,Part-time,Yes,Healthcare,No,Yes,8,No,3,No,Yes,Selected
525,Sophia,Female,36,5,B.Tech,"SQL, Database Management","SQL, R",Database Admin,New York,57680,Yes,2,Unemployed,60,6,Yes,None,3,Contract,Yes,Healthcare,Yes,Yes,4,Yes,3,No,Yes,Selected
87,Amy,Female,36,0,M.Sc,"Python, Machine Learning","English, Spanish",ML Engineer,Chicago,30000,No,4,Unemployed,30,7,Yes,Microsoft,4,Full-time,Yes,Education,Yes,Yes,3,Yes,4,No,No,Rejected
451,John,Female,36,33,M.Sc,"Excel, SQL, Python","English, Spanish",Data Analyst,New York,287829,Yes,3,Unemployed,60,6,Yes,IBM,5,Full-time,No,Healthcare,Yes,Yes,6,No,4,No,No,Pending
701,David,Male,36,20,B.Tech,"SQL, Database Management","English, French",Database Admin,Austin,190120,Yes,3,Unemployed,15,6,No,Google,2,Full-time,No,E-commerce,No,No,4,No,5,No,No,Rejected
190,Sam,Male,36,24,M.Sc,"SQL, Database Management","SQL, R",Database Admin,Chicago,245856,No,4,Employed,15,2,Yes,Tesla,2,Part-time,Yes,IT,No,Yes,7,No,4,Yes,No,Rejected
487,Sophia,Non-Binary,36,7,MBA,"Excel, SQL, Python","English, Spanish",Data Analyst,Austin,77880,Yes,5,Employed,45,5,No,Startup Inc.,5,Contract,No,Education,Yes,Yes,7,No,1,Yes,Yes,Selected
322,Amy,Male,36,0,Ph.D,"Python, SQL, Statistics","Java, C++",Data Scientist,Austin,30000,Yes,5,Unemployed,90,,No,IBM,4,Part-time,No,IT,No,Yes,12,No,0,Yes,Yes,Pending
922,Sam,Female,36,0,MBA,,"English, French",BI Developer,Seattle,,No,0,Unemployed,60,7,No,None,2,Part-time,No,E-commerce,Yes,Yes,1,Yes,5,Yes,No,Selected
787,Robert,Non-Binary,36,13,B.Sc,"Power BI, SQL","SQL, R",BI Developer,Chicago,110483,No,1,Unemployed,90,,No,Google,3,Part-time,Yes,Education,No,No,12,No,0,No,Yes,Selected
541,Sam,Male,36,9,Ph.D,,"Excel, Power BI",Database Admin,Austin,110280,Yes,3,Unemployed,90,1,No,None,4,Part-time,Yes,IT,No,Yes,14,Yes,2,No,Yes,Pending
173,Lisa,Male,36,34,MBA,"Python, Machine Learning","Python, SQL",ML Engineer,Chicago,357352,Yes,1,Employed,90,6,No,Google,5,Contract,Yes,Education,Yes,No,4,No,1,No,Yes,Rejected
873,Sam,Male,36,6,B.Sc,"Power BI, SQL","SQL, R",BI Developer,San Francisco,72372,Yes,2,Employed,90,6,No,Amazon,4,Contract,No,E-commerce,Yes,No,9,No,5,Yes,Yes,Pending
678,John,Female,36,31,B.Sc,"Power BI, SQL","English, French",BI Developer,Chicago,279426,No,2,Unemployed,15,,Yes,Tesla,4,Part-time,Yes,Retail,No,No,7,Yes,3,No,No,Rejected
50,Robert,Non-Binary,36,33,Ph.D,"Excel, SQL, Python","English, Spanish",Data Analyst,San Francisco,340167,Yes,4,Employed,60,8,No,Amazon,1,Part-time,Yes,Education,Yes,No,2,No,5,No,Yes,Pending
369,David,Female,36,11,B.Tech,"Python, Machine Learning","English, French",ML Engineer,San Francisco,124138,No,4,Employed,45,3,No,Tesla,5,Full-time,Yes,Retail,Yes,Yes,6,Yes,2,No,Yes,Rejected
753,Sophia,Non-Binary,36,38,B.Sc,"SQL, Database Management","Python, SQL",Database Admin,Austin,391418,No,4,Unemployed,90,6,Yes,Startup Inc.,3,Full-time,No,E-commerce,No,No,2,Yes,3,No,No,Rejected
643,Olivia,Male,36,22,Ph.D,"Power BI, SQL","Python, SQL",BI Developer,Chicago,146688,Yes,5,Unemployed,45,10,No,Amazon,5,Contract,No,Education,Yes,No,14,No,5,Yes,Yes,Selected
708,Emma,Non-Binary,36,16,MBA,,"SQL, R",Data Analyst,Chicago,188528,No,3,Unemployed,15,2,Yes,Startup Inc.,1,Full-time,No,Education,No,Yes,5,No,3,No,No,Pending
525,Sophia,Female,36,6,M.Sc,"Excel, SQL, Python","English, Spanish",Data Analyst,Austin,,Yes,1,Employed,15,9,Yes,None,5,Contract,No,Retail,No,No,1,Yes,4,No,No,Rejected
873,Sam,Male,36,33,MBA,"Python, SQL, Statistics","English, Spanish",Data Scientist,Austin,,Yes,2,Employed,30,2,No,Microsoft,5,Contract,No,Healthcare,Yes,No,5,Yes,3,No,Yes,Selected
787,Robert,Non-Binary,36,28,B.Sc,"Python, SQL, Statistics","Java, C++",Data Scientist,Chicago,248512,No,1,Unemployed,90,3,No,Microsoft,3,Contract,Yes,Retail,Yes,No,5,No,5,Yes,Yes,Selected
987,Sophia,Non-Binary,37,9,M.Sc,"Power BI, SQL","Python, SQL",BI Developer,New York,92856,No,3,Unemployed,30,10,Yes,Tesla,1,Full-time,Yes,Retail,Yes,No,7,Yes,3,No,No,Selected
909,Sophia,Male,37,13,Ph.D,"Python, Machine Learning","English, Spanish",ML Engineer,Chicago,146168,No,1,Employed,45,2,No,,5,Full-time,No,Retail,No,Yes,4,No,1,No,Yes,Rejected
627,David,Female,37,17,M.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,Seattle,,No,1,Employed,60,9,Yes,,5,Contract,No,E-commerce,Yes,No,13,No,4,No,No,Rejected
736,Emma,Female,37,34,Ph.D,"Excel, SQL, Python","Java, C++",Data Analyst,New York,298430,No,5,Unemployed,30,1,Yes,,2,Contract,Yes,Finance,No,Yes,0,No,4,No,No,Pending
618,Robert,Male,37,2,Ph.D,"SQL, Database Management","Excel, Power BI",Database Admin,Austin,43362,No,4,Employed,15,,No,IBM,5,Part-time,No,Retail,Yes,Yes,14,Yes,2,No,Yes,Selected
217,Olivia,Non-Binary,37,89,B.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Austin,593637,Yes,5,Unemployed,90,1,Yes,IBM,3,Contract,No,Education,Yes,Yes,7,No,4,No,No,Selected
257,Robert,Non-Binary,37,29,B.Sc,"Python, SQL, Statistics","Java, C++",Data Scientist,Seattle,267742,Yes,5,Unemployed,45,,No,None,2,Contract,No,IT,No,No,11,Yes,0,No,No,Selected
691,Amy,Male,37,22,M.Sc,"Python, SQL, Statistics","Java, C++",Data Scientist,San Francisco,,Yes,1,Employed,15,8,No,IBM,1,Part-time,No,Healthcare,Yes,No,8,Yes,1,Yes,Yes,Pending
627,Lisa,Non-Binary,37,38,Ph.D,"Python, SQL, Statistics","Java, C++",Data Scientist,New York,341790,No,1,Employed,60,8,Yes,,4,Contract,No,Retail,Yes,Yes,0,No,2,Yes,Yes,Pending
309,Lisa,Male,37,26,B.Tech,"Python, Machine Learning","English, French",ML Engineer,Chicago,196816,No,5,Employed,90,8,Yes,Microsoft,3,Contract,Yes,Retail,No,Yes,4,Yes,0,No,No,Pending
37,Emma,Male,37,22,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,183714,No,1,Unemployed,60,2,No,IBM,1,Contract,Yes,Healthcare,Yes,Yes,11,Yes,3,No,Yes,Rejected
256,Sam,Female,37,29,Ph.D,"Python, SQL, Statistics","English, Spanish",Data Scientist,New York,315737,Yes,5,Unemployed,60,8,No,Startup Inc.,2,Part-time,No,Retail,Yes,Yes,5,Yes,0,Yes,No,Rejected
521,Mike,Female,37,35,MBA,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,267020,Yes,0,Unemployed,90,5,No,Google,4,Full-time,No,Education,No,Yes,3,Yes,2,Yes,Yes,Selected
794,Robert,Male,37,38,M.Sc,"SQL, Database Management","SQL, R",Database Admin,Austin,382108,No,5,Unemployed,90,1,Yes,Tesla,1,Contract,Yes,Finance,Yes,Yes,13,Yes,4,Yes,No,Pending
72,Mike,Female,37,36,B.Tech,"Python, SQL, Statistics","English, French",Data Scientist,Austin,248664,No,2,Unemployed,60,7,No,Amazon,3,Part-time,No,Retail,Yes,No,10,No,1,Yes,Yes,Selected
773,John,Female,37,28,MBA,"Power BI, SQL","Python, SQL",BI Developer,New York,303280,No,2,Unemployed,45,,Yes,None,2,Contract,Yes,Healthcare,No,No,1,No,2,No,Yes,Rejected
987,Sophia,Non-Binary,37,35,B.Tech,"Power BI, SQL","SQL, R",BI Developer,Austin,225685,No,1,Employed,90,5,Yes,Startup Inc.,3,Part-time,No,Retail,Yes,No,4,Yes,0,No,Yes,Selected
58,Robert,Male,37,12,B.Tech,"Python, Machine Learning","English, French",ML Engineer,Chicago,125736,Yes,5,Unemployed,15,1,Yes,IBM,3,Contract,Yes,E-commerce,Yes,Yes,13,No,0,No,Yes,Pending
580,Olivia,Non-Binary,37,33,MBA,,"English, Spanish",Data Analyst,Austin,326406,Yes,5,Unemployed,30,1,No,Google,2,Part-time,Yes,Education,Yes,No,13,No,2,No,Yes,Rejected
474,Robert,Male,37,23,B.Sc,"Python, Machine Learning","Java, C++",ML Engineer,Chicago,200430,Yes,4,Unemployed,45,6,Yes,Amazon,5,Full-time,No,Education,No,Yes,3,No,5,No,No,Rejected
578,John,Female,38,12,B.Tech,"SQL, Database Management","SQL, R",Database Admin,Austin,100164,No,4,Unemployed,90,10,No,Startup Inc.,3,Full-time,No,Finance,Yes,Yes,12,Yes,5,Yes,No,Rejected
238,Robert,Female,38,16,B.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,Seattle,,Yes,4,Employed,90,7,Yes,Amazon,2,Full-time,Yes,E-commerce,No,No,6,Yes,2,Yes,Yes,Pending
553,Sam,Non-Binary,38,26,B.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Chicago,174170,No,5,Unemployed,45,10,No,,3,Contract,No,E-commerce,Yes,Yes,5,No,5,Yes,No,Selected
733,Olivia,Male,38,27,MBA,"Python, Machine Learning","Java, C++",ML Engineer,New York,,No,5,Employed,30,10,No,None,5,Part-time,Yes,Finance,Yes,No,2,No,2,Yes,Yes,Pending
492,John,Female,38,23,MBA,,"English, Spanish",ML Engineer,Austin,197578,No,2,Employed,60,1,Yes,Tesla,2,Contract,No,IT,Yes,No,8,No,4,Yes,No,Selected
207,Olivia,Male,38,0,Ph.D,"SQL, Database Management","Python, SQL",Database Admin,Seattle,30000,Yes,3,Unemployed,15,9,No,Microsoft,1,Contract,No,Retail,Yes,No,13,Yes,2,No,No,Selected
495,Olivia,Non-Binary,38,32,MBA,"Python, Machine Learning","Excel, Power BI",ML Engineer,San Francisco,312784,Yes,1,Unemployed,90,4,Yes,None,1,Part-time,No,E-commerce,Yes,Yes,3,Yes,3,Yes,No,Rejected
903,Emma,Female,38,30,Ph.D,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Seattle,226200,No,2,Employed,30,5,Yes,IBM,1,Contract,Yes,IT,Yes,Yes,14,No,1,Yes,Yes,Rejected
370,John,Female,38,2,B.Tech,,"Excel, Power BI",ML Engineer,San Francisco,,Yes,4,Employed,15,2,Yes,Startup Inc.,4,Part-time,Yes,IT,Yes,Yes,10,Yes,1,No,Yes,Rejected
654,Sophia,Non-Binary,38,4,MBA,"Power BI, SQL","English, Spanish",BI Developer,Chicago,65824,No,2,Unemployed,45,10,Yes,Startup Inc.,3,Part-time,No,Education,Yes,No,4,Yes,3,No,No,Pending
289,Olivia,Female,38,7,,,"Excel, Power BI",Data Scientist,New York,,No,2,Employed,90,8,Yes,Google,3,Full-time,Yes,Retail,Yes,Yes,13,Yes,0,No,No,Selected
548,David,Male,38,4,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,New York,59460,No,2,Unemployed,60,2,Yes,Google,2,Full-time,No,Education,No,No,2,No,0,No,No,Rejected
419,Sam,Non-Binary,38,39,B.Tech,"Python, Machine Learning","Python, SQL",ML Engineer,New York,355533,Yes,4,Unemployed,45,3,Yes,Google,4,Full-time,Yes,Healthcare,Yes,Yes,7,Yes,0,No,No,Rejected
903,John,Male,38,31,MBA,"Python, SQL, Statistics","SQL, R",Data Scientist,San Francisco,280201,Yes,3,Employed,90,9,No,Amazon,3,Part-time,No,Education,No,No,10,Yes,0,Yes,Yes,Rejected
800,Amy,Male,38,7,Ph.D,"SQL, Database Management","Excel, Power BI",Database Admin,New York,,No,0,Unemployed,30,2,Yes,IBM,2,Full-time,Yes,E-commerce,No,No,6,No,4,No,Yes,Pending
182,Robert,Non-Binary,38,20,B.Sc,,"Python, SQL",BI Developer,Seattle,224300,Yes,1,Unemployed,15,6,Yes,Amazon,5,Part-time,Yes,E-commerce,Yes,Yes,10,No,3,No,No,Rejected
537,Sophia,Male,38,25,Ph.D,"Power BI, SQL","SQL, R",BI Developer,Chicago,,Yes,1,Unemployed,15,,No,IBM,3,Contract,Yes,Retail,No,Yes,10,No,1,Yes,Yes,Selected
502,Mike,Female,38,20,B.Tech,"Python, SQL, Statistics","English, Spanish",Data Scientist,Seattle,196000,Yes,2,Employed,90,,No,Startup Inc.,3,Full-time,Yes,IT,No,No,14,Yes,3,Yes,No,Pending
210,Robert,Male,38,20,,"Python, SQL, Statistics","Java, C++",Data Scientist,San Francisco,204700,Yes,3,Employed,45,6,Yes,None,5,Part-time,Yes,E-commerce,No,No,6,Yes,1,No,Yes,Selected
845,Robert,Male,38,34,M.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Austin,,No,4,Employed,60,10,Yes,None,5,Part-time,Yes,Education,No,Yes,7,Yes,0,No,No,Pending
578,John,Female,38,27,M.Sc,,"English, French",Data Scientist,San Francisco,245001,Yes,0,Unemployed,30,9,Yes,,3,Part-time,No,Education,Yes,No,6,Yes,4,Yes,Yes,Rejected
238,Robert,Female,38,7,Ph.D,"SQL, Database Management","Excel, Power BI",Database Admin,Seattle,93189,No,0,Employed,90,9,No,Amazon,5,Part-time,No,Retail,No,Yes,2,Yes,2,No,No,Selected
553,Sam,Non-Binary,38,0,M.Sc,"Python, SQL, Statistics","English, French",Data Scientist,San Francisco,30000,No,2,Employed,30,10,Yes,Amazon,2,Full-time,Yes,Education,Yes,Yes,2,Yes,2,No,Yes,Rejected
495,Olivia,Non-Binary,38,10,M.Sc,,"Java, C++",Data Scientist,San Francisco,124150,Yes,2,Employed,15,4,No,Microsoft,3,Full-time,No,Finance,No,No,1,No,5,No,No,Rejected
974,Sam,Female,39,30,MBA,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,280710,No,4,Unemployed,60,1,Yes,Tesla,3,Full-time,Yes,Retail,No,Yes,12,Yes,0,No,Yes,Selected
241,John,Female,39,18,,"Python, SQL, Statistics","SQL, R",Data Scientist,New York,209478,No,4,Unemployed,30,2,Yes,IBM,1,Part-time,No,Retail,No,No,0,Yes,0,No,No,Selected
869,Robert,Male,39,35,MBA,"SQL, Database Management","English, Spanish",Database Admin,San Francisco,374680,Yes,5,Employed,90,8,No,,3,Contract,No,E-commerce,Yes,Yes,4,No,3,Yes,No,Selected
789,Olivia,Non-Binary,39,23,B.Sc,"Python, Machine Learning","Java, C++",ML Engineer,Austin,207192,No,4,Employed,60,10,Yes,IBM,1,Part-time,No,Retail,Yes,No,11,No,4,Yes,Yes,Rejected
848,Emma,Non-Binary,39,3,MBA,"Python, Machine Learning","English, French",ML Engineer,Austin,48111,No,2,Employed,45,8,Yes,Amazon,5,Contract,No,Healthcare,Yes,Yes,3,Yes,4,No,Yes,Rejected
145,John,Female,39,34,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,New York,202380,Yes,3,Unemployed,90,2,Yes,Microsoft,5,Full-time,Yes,E-commerce,Yes,Yes,14,Yes,3,No,Yes,Rejected
431,Lisa,Non-Binary,39,30,Ph.D,,"Excel, Power BI",Data Analyst,Chicago,266220,Yes,2,Employed,30,4,No,Amazon,2,Part-time,No,E-commerce,No,No,12,No,4,Yes,No,Pending
335,David,Male,39,36,M.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,Seattle,213780,Yes,2,Unemployed,60,1,Yes,IBM,1,Part-time,No,Finance,Yes,Yes,10,Yes,4,Yes,No,Rejected
250,Lisa,Male,39,36,,"Power BI, SQL","English, Spanish",BI Developer,Chicago,237684,Yes,0,Unemployed,90,7,Yes,Tesla,3,Full-time,No,E-commerce,No,No,1,No,2,Yes,No,Rejected
44,Sam,Female,39,5,Ph.D,"Excel, SQL, Python","Java, C++",Data Analyst,Chicago,65045,Yes,4,Unemployed,60,4,No,None,1,Part-time,Yes,IT,Yes,No,0,No,4,No,Yes,Pending
211,Emma,Non-Binary,39,0,MBA,"SQL, Database Management","SQL, R",Database Admin,Seattle,30000,No,1,Employed,60,8,No,Tesla,5,Contract,No,Education,No,No,13,Yes,0,Yes,No,Rejected
709,Olivia,Female,39,34,,"Python, SQL, Statistics","English, French",Data Scientist,Seattle,274528,No,4,Employed,60,9,Yes,,5,Contract,Yes,Education,No,No,13,No,2,No,Yes,Rejected
828,Sophia,Female,39,1,B.Sc,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Seattle,38495,Yes,5,Unemployed,30,9,Yes,Microsoft,2,Contract,Yes,Retail,Yes,No,2,Yes,0,No,No,Pending
846,Sam,Female,39,2,,"Python, SQL, Statistics","English, French",Data Scientist,Chicago,48622,Yes,3,Unemployed,90,3,No,Tesla,5,Part-time,No,Finance,No,Yes,12,No,0,No,No,Rejected
205,Emma,Male,39,16,MBA,"Excel, SQL, Python","Excel, Power BI",Data Analyst,San Francisco,179680,No,3,Unemployed,15,5,Yes,Microsoft,1,Part-time,Yes,Education,No,Yes,5,No,3,No,No,Pending
611,Sam,Non-Binary,39,41,Ph.D,"Power BI, SQL","SQL, R",BI Developer,New York,273253,Yes,4,Unemployed,15,6,Yes,Amazon,3,Contract,No,IT,No,Yes,12,No,5,No,Yes,Selected
267,Olivia,Male,39,33,MBA,,"Python, SQL",Data Analyst,San Francisco,,Yes,4,Employed,30,,No,Startup Inc.,3,Part-time,No,Finance,No,Yes,1,Yes,4,Yes,No,Pending
974,Olivia,Female,39,0,Ph.D,"Excel, SQL, Python","Python, SQL",Data Analyst,Chicago,30000,No,2,Employed,30,,Yes,IBM,1,Contract,No,Healthcare,No,Yes,9,Yes,4,Yes,No,Rejected
211,John,Male,39,12,M.Sc,"Power BI, SQL","Java, C++",BI Developer,San Francisco,142560,No,1,Unemployed,60,8,Yes,Tesla,2,Full-time,No,Education,Yes,Yes,14,Yes,4,Yes,Yes,Selected
488,David,Non-Binary,39,2,B.Sc,,"Java, C++",Data Scientist,Austin,48174,No,2,Unemployed,90,6,No,Tesla,3,Contract,No,E-commerce,Yes,Yes,12,Yes,4,Yes,No,Rejected
558,Lisa,Female,39,20,MBA,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,180620,Yes,0,Unemployed,90,,Yes,Google,1,Full-time,No,IT,No,No,6,Yes,2,No,Yes,Selected
579,Mike,Male,39,0,Ph.D,"Excel, SQL, Python","Excel, Power BI",Data Analyst,San Francisco,30000,No,0,Employed,45,4,Yes,None,1,Full-time,No,IT,No,No,10,Yes,1,Yes,No,Pending
5,David,Non-Binary,40,39,,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Austin,227691,Yes,3,Unemployed,45,7,Yes,IBM,5,Full-time,Yes,Education,Yes,No,6,No,0,Yes,No,Rejected
